X,Y,OBJECTID,RTE,RTE_SFX,DIST,CNTY,PM_PFX,POSTMILE,PM_SFX,LEG,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT,TRK_2_AXLE,TRK_2_AXLE_PCT,TRK_3_AXLE,TRK_3_AXLE_PCT,TRK_4_AXLE,TRK_4_AXLE_PCT,TRK_5_AXLE,TRK_5_AXLE_PCT,EAL,EST_VER_YEAR,EST_VER_CODE
-121.541473685,39.0913638540001,2824,70,,3,YUB,R,8.293,,A,JCT. RTE. 65 SOUTH,46500,2074,4.46,558,26.91,372,17.94,113,5.45,1031,49.71,426,16,V
-121.550544638,39.1026146400001,2825,70,,3,YUB,R,9.282,,B,OLIVEHURST AVENUE,48000,2774,5.78,677,24.42,612,22.05,198,7.13,1287,46.4,553,23,V
-121.550614605,39.1024623000001,2826,70,,3,YUB,R,9.282,,B,OLIVEHURST AVENUE,48000,2774,5.78,677,24.42,612,22.05,198,7.13,1287,46.4,553,23,V
-121.585686236,39.1297479520001,2827,70,,3,YUB,,13.6,,O,YUBA RIVER BRIDGE,63800,5008,7.85,1749,34.92,630,12.57,327,6.52,2304,46,962,4,E
-121.585791536,39.1296582410001,2828,70,,3,YUB,,13.6,,O,YUBA RIVER BRIDGE,63800,5008,7.85,1749,34.92,630,12.57,327,6.52,2304,46,962,4,E
-121.591172032,39.1446887820001,2829,70,,3,YUB,,14.7,,B,"MARYSVILLE, JCT. RTE. 20",38500,3080,8,1238,40.2,591,19.2,462,15,788,25.6,437,97,E
-121.591172032,39.1446887820001,2830,70,,3,YUB,,14.7,,B,"MARYSVILLE, JCT. RTE. 20",38500,3080,8,1238,40.2,591,19.2,462,15,788,25.6,437,97,E
-121.587142036,39.148441636,2831,70,,3,YUB,,14.71,,A,"MARYSVILLE, JCT. RTE. 20",15300,2058,13.45,956,46.43,308,14.95,141,6.83,654,31.79,308,7,E
-121.587142036,39.148441636,2832,70,,3,YUB,,14.71,,A,"MARYSVILLE, JCT. RTE. 20",15300,2058,13.45,956,46.43,308,14.95,141,6.83,654,31.79,308,7,E
-121.595427005,39.3083280270001,2833,70,,3,YUB,,25.822,,O,YUBA/BUTTE COUNTY LINE,14200,1294,9.11,228,17.62,286,22.1,79,6.11,701,54.17,288,23,V
-121.595427005,39.3083280270001,2834,70,,3,YUB,,25.822,,O,YUBA/BUTTE COUNTY LINE,14200,1294,9.11,228,17.62,286,22.1,79,6.11,701,54.17,288,23,V
-121.595427005,39.3083280270001,2835,70,,3,BUT,,0,,O,YUBA/BUTTE COUNTY LINE,14200,1294,9.11,228,17.62,286,22.1,79,6.11,701,54.17,288,23,V
-121.595427005,39.3083280270001,2836,70,,3,BUT,,0,,O,YUBA/BUTTE COUNTY LINE,14200,1294,9.11,228,17.62,286,22.1,79,6.11,701,54.17,288,23,V
-121.575283164,39.497799517,2837,70,,3,BUT,,13.901,,B,"OROVILLE, JCT. RTE. 162",18100,2681,14.81,1021,38.08,340,12.69,175,6.54,1145,42.69,488,7,E
-121.575450349,39.4977803960001,2838,70,,3,BUT,,13.901,,B,"OROVILLE, JCT. RTE. 162",18100,2681,14.81,1021,38.08,340,12.69,175,6.54,1145,42.69,488,7,E
-121.575283164,39.497799517,2839,70,,3,BUT,,13.901,,A,"OROVILLE, JCT. RTE. 162",22300,3303,14.81,1258,38.08,419,12.69,216,6.54,1410,42.69,601,7,E
-121.575450349,39.4977803960001,2840,70,,3,BUT,,13.901,,A,"OROVILLE, JCT. RTE. 162",22300,3303,14.81,1258,38.08,419,12.69,216,6.54,1410,42.69,601,7,E
-121.439166458,39.8050055320001,2841,70,,3,BUT,,42.08,,O,PULGA-MILL CREEK MAINTENANCE STATION,1250,190,15.2,46,24.21,30,15.79,6,3.16,108,56.84,43,17,E
-121.439166458,39.8050055320001,2842,70,,3,BUT,,42.08,,O,PULGA-MILL CREEK MAINTENANCE STATION,1250,190,15.2,46,24.21,30,15.79,6,3.16,108,56.84,43,17,E
-121.387353088,39.862703605,2843,70,,3,BUT,,48.076,,O,BUTTE/PLUMAS COUNTY LINE,990,101,10.17,9,9.22,14,13.48,1,1.42,77,75.89,28,22,E
-121.387353088,39.862703605,2844,70,,3,BUT,,48.076,,O,BUTTE/PLUMAS COUNTY LINE,990,101,10.17,9,9.22,14,13.48,1,1.42,77,75.89,28,22,E
-121.387353088,39.862703605,2845,70,,2,PLU,,0,,O,BUTTE/PLUMAS COUNTY LINE,990,101,10.17,9,9.22,14,13.48,1,1.42,77,75.89,28,22,E
-121.387353088,39.862703605,2846,70,,2,PLU,,0,,O,BUTTE/PLUMAS COUNTY LINE,990,101,10.17,9,9.22,14,13.48,1,1.42,77,75.89,28,22,E
-120.983910851,40.0386822410001,2847,70,,2,PLU,,33.026,,B,JCT. RTE. 89 NORTH,1250,127,10.15,12,9.49,18,13.87,2,1.46,95,75.18,35,22,E
-120.983910851,40.0386822410001,2848,70,,2,PLU,,33.026,,B,JCT. RTE. 89 NORTH,1250,127,10.15,12,9.49,18,13.87,2,1.46,95,75.18,35,22,E
-120.983910851,40.0386822410001,2849,70,,2,PLU,,33.026,,A,JCT. RTE. 89 NORTH,2500,271,10.85,43,15.8,59,21.8,4,1.5,165,60.9,64,22,E
-120.983910851,40.0386822410001,2850,70,,2,PLU,,33.026,,A,JCT. RTE. 89 NORTH,2500,271,10.85,43,15.8,59,21.8,4,1.5,165,60.9,64,22,E
-120.959970381,39.9516866930001,2851,70,,2,PLU,,41.97,,B,COUNTY HOSPITAL ROAD,3600,321,8.91,51,15.86,70,21.72,4,1.38,196,61.03,76,22,E
-120.959970381,39.9516866930001,2852,70,,2,PLU,,41.97,,B,COUNTY HOSPITAL ROAD,3600,321,8.91,51,15.86,70,21.72,4,1.38,196,61.03,76,22,E
-120.959970381,39.9516866930001,2853,70,,2,PLU,,41.97,,A,COUNTY HOSPITAL ROAD,5300,363,6.85,57,15.77,79,21.81,5,1.34,222,61.07,87,22,E
-120.959970381,39.9516866930001,2854,70,,2,PLU,,41.97,,A,COUNTY HOSPITAL ROAD,5300,363,6.85,57,15.77,79,21.81,5,1.34,222,61.07,87,22,E
-120.949688823,39.9376030330001,2855,70,,2,PLU,,43.086,,B,"LAWRENCE STREET, BEGIN COUPLET",6500,353,5.43,56,15.86,76,21.53,6,1.7,215,60.91,84,22,E
-120.949588504,39.937687501,2856,70,,2,PLU,,43.086,,B,"LAWRENCE STREET, BEGIN COUPLET",6500,353,5.43,56,15.86,76,21.53,6,1.7,215,60.91,84,22,E
-120.93911978,39.937574779,2857,70,,2,PLU,,43.7,,A,"QUINCY, END COUPLET ON MAIN STREET AT LAWRENCE STREET",10300,345,3.35,55,15.84,75,21.65,5,1.48,211,61.02,82,22,E
-120.939136738,39.937671188,2858,70,,2,PLU,,43.7,,A,"QUINCY, END COUPLET ON MAIN STREET AT LAWRENCE STREET",10300,345,3.35,55,15.84,75,21.65,5,1.48,211,61.02,82,22,E
-120.937600821,39.937859014,2859,70,,2,PLU,,43.785,,A,QUINCY JUNCTION ROAD,10600,228,2.15,31,13.46,33,14.42,4,1.92,160,70.19,60,22,E
-120.937601381,39.9379553160001,2860,70,,2,PLU,,43.785,,A,QUINCY JUNCTION ROAD,10600,228,2.15,31,13.46,33,14.42,4,1.92,160,70.19,60,22,E
-120.883341981,39.9350939440001,2861,70,,2,PLU,,46.77,,B,LA PORTE ROAD,3300,214,6.48,28,13.08,31,14.49,4,1.87,151,70.56,57,22,E
-120.883280724,39.935194591,2862,70,,2,PLU,,46.77,,B,LA PORTE ROAD,3300,214,6.48,28,13.08,31,14.49,4,1.87,151,70.56,57,22,E
-120.883341981,39.9350939440001,2863,70,,2,PLU,,46.77,,A,LA PORTE ROAD,2950,196,6.65,26,13.51,28,14.05,4,2.16,138,70.27,52,22,E
-120.883280724,39.935194591,2864,70,,2,PLU,,46.77,,A,LA PORTE ROAD,2950,196,6.65,26,13.51,28,14.05,4,2.16,138,70.27,52,22,E
-120.620062117,39.7844411200001,2865,70,,2,PLU,R,66.628,,B,JCT. RTE. 89 SOUTH,2850,166,5.83,46,27.67,11,6.92,57,34.08,52,31.33,29,22,E
-120.620062117,39.7844411200001,2866,70,,2,PLU,R,66.628,,B,JCT. RTE. 89 SOUTH,2850,166,5.83,46,27.67,11,6.92,57,34.08,52,31.33,29,22,E
-120.620062117,39.7844411200001,2867,70,,2,PLU,R,66.628,,A,JCT. RTE. 89 SOUTH,3050,174,5.7,34,19.42,6,3.5,75,43.13,59,33.94,33,22,E
-120.620062117,39.7844411200001,2868,70,,2,PLU,R,66.628,,A,JCT. RTE. 89 SOUTH,3050,174,5.7,34,19.42,6,3.5,75,43.13,59,33.94,33,22,E
-120.479108197,39.805699657,2869,70,,2,PLU,,75.332,,B,"PORTOLA, WEST CITY LIMITS",4950,215,4.35,68,31.53,25,11.71,8,3.6,114,53.15,45,22,E
-120.479122203,39.805698061,2870,70,,2,PLU,,75.332,,B,"PORTOLA, WEST CITY LIMITS",4950,215,4.35,68,31.53,25,11.71,8,3.6,114,53.15,45,22,E
-120.469463291,39.8104979600001,2871,70,,2,PLU,,75.96,,B,GULLING STREET,6200,185,2.99,58,31.53,22,11.82,6,3.45,98,53.2,39,22,E
-120.469527812,39.8105906440001,2872,70,,2,PLU,,75.96,,B,GULLING STREET,6200,185,2.99,58,31.53,22,11.82,6,3.45,98,53.2,39,22,E
-120.458350764,39.8142429440001,2873,70,,2,PLU,R,76.6,,B,"PORTOLA, MEADOW WAY",4000,163,4.08,51,31.58,19,11.7,6,3.51,87,53.22,34,22,E
-120.458350764,39.8142429440001,2874,70,,2,PLU,R,76.6,,B,"PORTOLA, MEADOW WAY",4000,163,4.08,51,31.58,19,11.7,6,3.51,87,53.22,34,22,E
-120.458350764,39.8142429440001,2875,70,,2,PLU,R,76.6,,A,"PORTOLA, MEADOW WAY",3550,150,4.22,43,28.39,22,14.84,4,2.58,81,54.19,32,22,E
-120.458350764,39.8142429440001,2876,70,,2,PLU,R,76.6,,A,"PORTOLA, MEADOW WAY",3550,150,4.22,43,28.39,22,14.84,4,2.58,81,54.19,32,22,E
-120.392401204,39.8212373920001,2877,70,,2,PLU,R,80.315,,A,"BECKWOURTH, CALPINE ROAD",3600,273,7.58,174,63.74,23,8.42,5,1.83,71,26.01,33,22,V
-120.392401204,39.8212373920001,2878,70,,2,PLU,R,80.315,,A,"BECKWOURTH, CALPINE ROAD",3600,273,7.58,174,63.74,23,8.42,5,1.83,71,26.01,33,22,V
-120.37131148,39.8173571250001,2879,70,,2,PLU,,81.65,,O,BECKWOURTH STATE HIGHWAY MAINTENANCE STATION,3750,273,7.28,174,63.74,23,8.42,5,1.83,71,26.01,33,22,V
-120.37131148,39.8173571250001,2880,70,,2,PLU,,81.65,,O,BECKWOURTH STATE HIGHWAY MAINTENANCE STATION,3750,273,7.28,174,63.74,23,8.42,5,1.83,71,26.01,33,22,V
-120.178179405,39.8045557390001,2881,70,,2,PLU,,92.065,,A,JCT. RTE. 49 SOUTH,4250,242,5.7,68,28.3,37,15.09,7,2.83,130,53.77,52,22,E
-120.178179405,39.8045557390001,2882,70,,2,PLU,,92.065,,A,JCT. RTE. 49 SOUTH,4250,242,5.7,68,28.3,37,15.09,7,2.83,130,53.77,52,22,E
-120.139620014,39.7976876480001,2883,70,,2,PLU,,94.28,,B,JCT. RTE. 284 NORTH,4250,242,5.7,68,28.3,37,15.09,7,2.83,130,53.77,52,22,E
-120.139620014,39.7976876480001,2884,70,,2,PLU,,94.28,,B,JCT. RTE. 284 NORTH,4250,242,5.7,68,28.3,37,15.09,7,2.83,130,53.77,52,22,E
-120.108830123,39.7907769940001,2885,70,,2,PLU,,95.964,,O,PLUMAS/LASSEN COUNTY LINE,4750,267,5.62,72,27.11,21,8,12,4.44,161,60.44,62,22,E
-120.108830123,39.7907769940001,2886,70,,2,PLU,,95.964,,O,PLUMAS/LASSEN COUNTY LINE,4750,267,5.62,72,27.11,21,8,12,4.44,161,60.44,62,22,E
-120.108830123,39.7907769940001,2887,70,,2,LAS,,0,,O,PLUMAS/LASSEN COUNTY LINE,4750,267,5.62,72,27.11,21,8,12,4.44,161,60.44,62,22,E
-120.108830123,39.7907769940001,2888,70,,2,LAS,,0,,O,PLUMAS/LASSEN COUNTY LINE,4750,267,5.62,72,27.11,21,8,12,4.44,161,60.44,62,22,E
-120.108830123,39.7907769940001,2889,70,,2,LAS,,0,,A,PLUMAS/LASSEN COUNTY LINE,4600,259,5.62,70,27.11,21,8,11,4.44,157,60.44,60,22,E
-120.108830123,39.7907769940001,2890,70,,2,LAS,,0,,A,PLUMAS/LASSEN COUNTY LINE,4600,259,5.62,70,27.11,21,8,11,4.44,157,60.44,60,22,E
-120.038654235,39.7751254660001,2891,70,,2,LAS,,3.889,,B,JCT. RTE. 395,4600,259,5.62,70,27.11,21,8,11,4.44,157,60.44,60,22,E
-120.038654235,39.7751254660001,2892,70,,2,LAS,,3.889,,B,JCT. RTE. 395,4600,259,5.62,70,27.11,21,8,11,4.44,157,60.44,60,22,E
-117.750467215,34.0242013490001,2893,71,,7,LA,R,4.31,,B,"POMONA, JCT. RTE. 60, POMONA FREEWAY INTERCHANGE",77000,5182,6.73,1986,38.33,548,10.58,378,7.29,2270,43.8,959,5,V
-117.750110996,34.0243014270001,2894,71,,7,LA,R,4.31,,B,"POMONA, JCT. RTE. 60, POMONA FREEWAY INTERCHANGE",77000,5182,6.73,1986,38.33,548,10.58,378,7.29,2270,43.8,959,5,V
-117.746233454,34.020313979,2895,71,,7,LA,R,4.697,,O,LOS ANGELES/SAN BERNARDINO COUNTY LINE,99500,6328,6.36,3718,58.76,468,7.39,197,3.12,1945,30.73,873,12,E
-117.745664881,34.0202270240001,2896,71,,7,LA,R,4.697,,O,LOS ANGELES/SAN BERNARDINO COUNTY LINE,99500,6328,6.36,3718,58.76,468,7.39,197,3.12,1945,30.73,873,12,E
-117.746233454,34.020313979,2897,71,,8,SBD,R,0,,O,LOS ANGELES/SAN BERNARDINO COUNTY LINE,99500,6328,6.36,3718,58.76,468,7.39,197,3.12,1945,30.73,873,12,E
-117.745664881,34.0202270240001,2898,71,,8,SBD,R,0,,O,LOS ANGELES/SAN BERNARDINO COUNTY LINE,99500,6328,6.36,3718,58.76,468,7.39,197,3.12,1945,30.73,873,12,E
-117.674638447,33.9477609690001,2899,71,,8,SBD,R,6.52,,B,PINE AVE OC,86500,6678,7.72,4225,63.27,471,7.06,183,2.74,1798,26.93,838,21,E
-117.674445943,33.947789981,2900,71,,8,SBD,R,6.52,,B,PINE AVE OC,86500,6678,7.72,4225,63.27,471,7.06,183,2.74,1798,26.93,838,21,E
-117.659545336,33.930658072,2901,71,,8,SBD,R,7.983,,B,JCT. RTE. 83 NORTH,84500,5535,6.55,3243,58.59,404,7.29,172,3.1,1718,31.03,769,14,V
-117.659381836,33.9307278840001,2902,71,,8,SBD,R,7.983,,B,JCT. RTE. 83 NORTH,84500,5535,6.55,3243,58.59,404,7.29,172,3.1,1718,31.03,769,14,V
-117.967939132,33.9398438580001,2903,72,,12,ORA,,11.421,,A,"LA HABRA, JCT. RTE. 39",35200,869,2.47,710,81.7,66,7.57,17,2.01,76,8.72,60,6,E
-117.967939132,33.9398438580001,2904,72,,12,ORA,,11.421,,A,"LA HABRA, JCT. RTE. 39",35200,869,2.47,710,81.7,66,7.57,17,2.01,76,8.72,60,6,E
-118.069240878,33.9934117760001,2905,72,,7,LA,,6.662,,A,"WHITTIER, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY",33000,1135,3.44,801,70.54,147,12.97,49,4.34,138,12.15,96,6,E
-118.069240878,33.9934117760001,2906,72,,7,LA,,6.662,,A,"WHITTIER, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY",33000,1135,3.44,801,70.54,147,12.97,49,4.34,138,12.15,96,6,E
-118.069240878,33.9934117760001,2907,72,,7,LA,,6.662,,B,"WHITTIER, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY",42000,1445,3.44,1019,70.54,187,12.97,63,4.34,176,12.15,123,6,V
-118.069240878,33.9934117760001,2908,72,,7,LA,,6.662,,B,"WHITTIER, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY",42000,1445,3.44,1019,70.54,187,12.97,63,4.34,176,12.15,123,6,V
-117.674632049,33.537044829,2909,73,,12,ORA,,10,,A,JCT RTE 5,32150,643,2,487,75.68,94,14.6,14,2.2,48,7.44,44,19,E
-117.674548252,33.540706669,2910,73,,12,ORA,,10,,A,JCT RTE 5,32150,643,2,487,75.68,94,14.6,14,2.2,48,7.44,44,19,E
-117.749593298,33.5907163050001,2911,73,,12,ORA,,16.25,,A,EL TORO ROAD,35200,704,2,576,81.84,63,9,21,2.98,43,6.17,44,19,E
-117.750100768,33.590384397,2912,73,,12,ORA,,16.25,,A,EL TORO ROAD,35200,704,2,576,81.84,63,9,21,2.98,43,6.17,44,19,E
-117.793601678,33.604829427,2913,73,,12,ORA,,19.012,,A,CATALINA VIEW SOUTHBOUND,35200,352,1,310,88,14,4,18,5,11,3,19,19,E
-117.793906693,33.6043096770001,2914,73,,12,ORA,,19.012,,A,CATALINA VIEW SOUTHBOUND,35200,352,1,310,88,14,4,18,5,11,3,19,19,E
-117.794017995,33.604986663,2915,73,,12,ORA,,19.038,,B,CATALINA VIEW NORTHBOUND,35200,352,1,338,95.95,5,1.35,5,1.35,5,1.35,15,19,E
-117.794318227,33.6044673330001,2916,73,,12,ORA,,19.038,,B,CATALINA VIEW NORTHBOUND,35200,352,1,338,95.95,5,1.35,5,1.35,5,1.35,15,19,E
-117.659444043,33.5020268660001,2917,74,,12,ORA,,0,,A,"SAN JUAN CAPISTRANO, JCT. RTE. 5",46600,14586,31.3,6972,47.8,1065,7.3,204,1.4,6345,43.5,"2,561",18,E
-117.659545873,33.5021406760001,2918,74,,12,ORA,,0,,A,"SAN JUAN CAPISTRANO, JCT. RTE. 5",46600,14586,31.3,6972,47.8,1065,7.3,204,1.4,6345,43.5,"2,561",18,E
-117.577569364,33.5141050560001,2919,74,,12,ORA,,5.242,,A,CONROCK ENTRANCE,32600,1043,3.2,744,71.3,113,10.8,107,10.3,79,7.6,79,18,E
-117.577569364,33.5141050560001,2920,74,,12,ORA,,5.242,,A,CONROCK ENTRANCE,32600,1043,3.2,744,71.3,113,10.8,107,10.3,79,7.6,79,18,E
-117.577569364,33.5141050560001,2921,74,,12,ORA,,5.242,,B,CONROCK ENTRANCE,32600,3814,11.7,1079,28.3,359,9.4,217,5.7,2159,56.6,848,18,E
-117.577569364,33.5141050560001,2922,74,,12,ORA,,5.242,,B,CONROCK ENTRANCE,32600,3814,11.7,1079,28.3,359,9.4,217,5.7,2159,56.6,848,18,E
-117.45777306,33.6022002670001,2923,74,,12,ORA,,16.599,,O,ORANGE/RIVERSIDE COUNTY LINE,8600,632,7.35,414,65.57,52,8.2,21,3.28,145,22.95,72,1,E
-117.45777306,33.6022002670001,2924,74,,12,ORA,,16.599,,O,ORANGE/RIVERSIDE COUNTY LINE,8600,632,7.35,414,65.57,52,8.2,21,3.28,145,22.95,72,1,E
-117.45777306,33.6022002670001,2925,74,,8,RIV,,0,,O,ORANGE/RIVERSIDE COUNTY LINE,8600,632,7.35,414,65.57,52,8.2,21,3.28,145,22.95,72,1,E
-117.45777306,33.6022002670001,2926,74,,8,RIV,,0,,O,ORANGE/RIVERSIDE COUNTY LINE,8600,632,7.35,414,65.57,52,8.2,21,3.28,145,22.95,72,1,E
-117.375758037,33.658279759,2927,74,,8,RIV,,11.825,,B,"ELSINORE, GRAND AVENUE",9300,684,7.35,448,65.57,56,8.2,22,3.28,157,22.95,78,1,E
-117.375758037,33.658279759,2928,74,,8,RIV,,11.825,,B,"ELSINORE, GRAND AVENUE",9300,684,7.35,448,65.57,56,8.2,22,3.28,157,22.95,78,1,E
-117.375758037,33.658279759,2929,74,,8,RIV,,11.825,,A,"ELSINORE, GRAND AVENUE",17000,1343,7.9,1014,75.5,99,7.4,38,2.8,192,14.3,116,88,V
-117.375758037,33.658279759,2930,74,,8,RIV,,11.825,,A,"ELSINORE, GRAND AVENUE",17000,1343,7.9,1014,75.5,99,7.4,38,2.8,192,14.3,116,88,V
-117.3376884,33.6918412100001,2931,74,,8,RIV,,17.239,,A,"ELSINORE, JCT. RTE. 15",28000,2520,9,1767,70.1,275,10.9,101,4,378,15,232,88,E
-117.337810923,33.691951428,2932,74,,8,RIV,,17.239,,A,"ELSINORE, JCT. RTE. 15",28000,2520,9,1767,70.1,275,10.9,101,4,378,15,232,88,E
-117.216277493,33.784018646,2933,74,,8,RIV,,27.53,,B,JCT. RTE. 215,18000,2160,12,1469,68,194,9,108,5,389,18,219,88,E
-117.216399223,33.7841053980001,2934,74,,8,RIV,,27.53,,B,JCT. RTE. 215,18000,2160,12,1469,68,194,9,108,5,389,18,219,88,E
-117.189011841,33.7540457900001,2935,74,,8,RIV,,27.54,,A,JCT. RTE. 215,25000,2500,10,1375,55,200,8,100,4,825,33,366,86,V
-117.188997557,33.7541244610001,2936,74,,8,RIV,,27.54,,A,JCT. RTE. 215,25000,2500,10,1375,55,200,8,100,4,825,33,366,86,V
-117.076451078,33.7390191910001,2937,74,,8,RIV,,34.332,,B,JCT. RTE. 79 SOUTH,23500,2773,11.8,1686,60.8,144,5.2,97,3.5,846,30.5,378,86,E
-117.076463612,33.739146754,2938,74,,8,RIV,,34.332,,B,JCT. RTE. 79 SOUTH,23500,2773,11.8,1686,60.8,144,5.2,97,3.5,846,30.5,378,86,E
-117.076451078,33.7390191910001,2939,74,,8,RIV,,34.332,,A,JCT. RTE. 79 SOUTH,25000,2950,11.8,1947,66,153,5.2,103,3.5,746,25.3,355,86,E
-117.076463612,33.739146754,2940,74,,8,RIV,,34.332,,A,JCT. RTE. 79 SOUTH,25000,2950,11.8,1947,66,153,5.2,103,3.5,746,25.3,355,86,E
-116.989109887,33.747402337,2941,74,,8,RIV,,39.487,,B,LYON AVENUE,21200,2544,12,1788,70.3,239,9.4,0,0,516,20.3,263,86,E
-116.989126857,33.7475031640001,2942,74,,8,RIV,,39.487,,B,LYON AVENUE,21200,2544,12,1788,70.3,239,9.4,0,0,516,20.3,263,86,E
-116.958645509,33.74755292,2943,74,,8,RIV,,41.338,,B,JCT. RTE. 79 NORTH,22000,2640,12,2104,79.7,269,10.2,0,0,267,10.1,191,79,E
-116.95863573,33.747665607,2944,74,,8,RIV,,41.338,,B,JCT. RTE. 79 NORTH,22000,2640,12,2104,79.7,269,10.2,0,0,267,10.1,191,79,E
-116.958645509,33.74755292,2945,74,,8,RIV,,41.338,,A,JCT. RTE. 79 NORTH,23100,2772,12,2168,78.2,241,8.7,161,5.8,202,7.3,191,79,E
-116.95863573,33.747665607,2946,74,,8,RIV,,41.338,,A,JCT. RTE. 79 NORTH,23100,2772,12,2168,78.2,241,8.7,161,5.8,202,7.3,191,79,E
-116.899493737,33.747769889,2947,74,,8,RIV,,44.74,,A,MOUNTAIN STREET,13000,923,7.1,684,74.1,75,8.1,11,1.2,153,16.6,85,91,V
-116.899482752,33.747864775,2948,74,,8,RIV,,44.74,,A,MOUNTAIN STREET,13000,923,7.1,684,74.1,75,8.1,11,1.2,153,16.6,85,91,V
-116.844477413,33.7400436230001,2949,74,,8,RIV,,48.288,,B,SAN BERNARDINO NATIONAL FOREST BOUNDARY,4000,280,7,213,76,22,8,6,2,39,14,24,90,E
-116.844477413,33.7400436230001,2950,74,,8,RIV,,48.288,,B,SAN BERNARDINO NATIONAL FOREST BOUNDARY,4000,280,7,213,76,22,8,6,2,39,14,24,90,E
-116.725815811,33.704742362,2951,74,,8,RIV,,59.25,,A,JCT. RTE. 243 NORTH,2700,189,7,147,78,13,7,6,3,23,12,15,90,E
-116.725815811,33.704742362,2952,74,,8,RIV,,59.25,,A,JCT. RTE. 243 NORTH,2700,189,7,147,78,13,7,6,3,23,12,15,90,E
-116.591432205,33.5695439150001,2953,74,,8,RIV,,71.745,,B,JCT. RTE. 371 WEST,2300,161,7,129,80,11,7,5,3,16,10,12,90,E
-116.591432205,33.5695439150001,2954,74,,8,RIV,,71.745,,B,JCT. RTE. 371 WEST,2300,161,7,129,80,11,7,5,3,16,10,12,90,E
-116.591432205,33.5695439150001,2955,74,,8,RIV,,71.745,,A,JCT. RTE. 371 WEST,3900,273,7,224,82,19,7,8,3,22,8,18,90,E
-116.591432205,33.5695439150001,2956,74,,8,RIV,,71.745,,A,JCT. RTE. 371 WEST,3900,273,7,224,82,19,7,8,3,22,8,18,90,E
-116.409094153,33.670611851,2957,74,,8,RIV,R,92.34,,B,"PALM DESERT, JCT. RTE. 111",21400,1541,7.2,1285,83.4,134,8.7,45,2.9,77,5,90,91,V
-116.409094153,33.670611851,2958,74,,8,RIV,R,92.34,,B,"PALM DESERT, JCT. RTE. 111",21400,1541,7.2,1285,83.4,134,8.7,45,2.9,77,5,90,91,V
-117.16395625,32.670043879,2959,75,,11,SD,,17.455,,B,CORONADO N.A.B. GATE NO. 4,23400,323,1.38,210,64.91,56,17.39,33,10.25,24,7.45,26,22,V
-117.164057623,32.669963872,2960,75,,11,SD,,17.455,,B,CORONADO N.A.B. GATE NO. 4,23400,323,1.38,210,64.91,56,17.39,33,10.25,24,7.45,26,22,V
-117.175994731,32.6803083350001,2961,75,,11,SD,,18.47,,B,"CORONADO, POMONA AVENUE",21100,401,1.9,288,71.8,43,10.7,11,2.8,59,14.7,36,86,E
-117.176127965,32.680264515,2962,75,,11,SD,,18.47,,B,"CORONADO, POMONA AVENUE",21100,401,1.9,288,71.8,43,10.7,11,2.8,59,14.7,36,86,E
-117.174794783,32.694392201,2963,75,,11,SD,,19.586,,B,JCT. RTE. 282 AT 4TH STREET ON ORANGE AVE,26500,636,2.4,511,80.3,77,12.1,20,3.1,29,4.5,38,84,V
-117.174980843,32.6944630670001,2964,75,,11,SD,,19.586,,B,JCT. RTE. 282 AT 4TH STREET ON ORANGE AVE,26500,636,2.4,511,80.3,77,12.1,20,3.1,29,4.5,38,84,V
-117.174794783,32.694392201,2965,75,,11,SD,,19.586,,A,JCT. RTE. 282 AT 4TH STREET ON ORANGE AVE,21900,745,3.4,481,64.6,128,17.2,34,4.6,101,13.6,68,86,E
-117.174980843,32.6944630670001,2966,75,,11,SD,,19.586,,A,JCT. RTE. 282 AT 4TH STREET ON ORANGE AVE,21900,745,3.4,481,64.6,128,17.2,34,4.6,101,13.6,68,86,E
-117.142880811,32.7013684450001,2967,75,,11,SD,R,22.261,,B,JCT. RTE. 5,69000,1932,2.8,1248,64.6,332,17.2,89,4.6,263,13.6,178,86,V
-117.141805177,32.700654705,2968,75,,11,SD,R,22.261,,B,JCT. RTE. 5,69000,1932,2.8,1248,64.6,332,17.2,89,4.6,263,13.6,178,86,V
-117.383080904,33.204671149,2969,76,,11,SD,R,0,,A,JCT. RTE. 5,57000,2508,4.4,1806,72,293,11.7,85,3.4,324,12.9,214,85,V
-117.38325222,33.2048106180001,2970,76,,11,SD,R,0,,A,JCT. RTE. 5,57000,2508,4.4,1806,72,293,11.7,85,3.4,324,12.9,214,85,V
-117.367487541,33.2123766190001,2971,76,,11,SD,R,1.156,,A,"OCEANSIDE, CANYON DRIVE",53000,2862,5.4,2081,72.7,235,8.2,49,1.7,498,17.4,273,86,V
-117.367507657,33.21253211,2972,76,,11,SD,R,1.156,,A,"OCEANSIDE, CANYON DRIVE",53000,2862,5.4,2081,72.7,235,8.2,49,1.7,498,17.4,273,86,V
-117.331492642,33.2234862340001,2973,76,,11,SD,R,3.389,,B,"OCEANSIDE, EL CAMINO REAL",53000,2650,5,1717,64.8,246,9.3,58,2.2,628,23.7,308,86,V
